274877906944,0.93,1024000,0.24
274877906944,1.32,1024000,0.34
274877906944,1.71,1024000,0.44
274877906944,2.1,1024000,0.54
274877906944,2.88,1024000,0.73
274877906944,3.27,1024000,0.83
274877906944,4.05,1024000,1.03
274877906944,4.49,1024000,1.17
274877906944,4.88,1024000,1.27
274877906944,5.27,1024000,1.37
274877906944,5.66,1024000,1.46
274877906944,6.45,1024000,1.66
274877906944,7.23,1024000,1.86
274877906944,7.62,1024000,1.95
274877906944,8.01,1024000,2.05
274877906944,8.4,1024000,2.15
274877906944,8.79,1024000,2.25
274877906944,9.57,1024000,2.44
274877906944,10.35,1024000,2.64
274877906944,11.13,1024000,2.83
274877906944,11.52,1024000,2.93
274877906944,11.91,1024000,3.03
274877906944,12.7,1024000,3.22
274877906944,13.09,1024000,3.32
274877906944,13.48,1024000,3.42
274877906944,13.87,1024000,3.52
274877906944,14.65,1024000,3.71
274877906944,15.04,1024000,3.81
274877906944,15.82,1024000,4
274877906944,16.6,1024000,4.2
274877906944,17.38,1024000,4.39
274877906944,18.16,1024000,4.59
274877906944,18.95,1024000,4.79
274877906944,19.73,1024000,4.98
274877906944,20.12,1024000,5.08
274877906944,20.51,1024000,5.18
274877906944,20.9,1024000,5.27
274877906944,21.29,1024000,5.37
274877906944,22.07,1024000,5.57
274877906944,22.85,1024000,5.76
274877906944,23.24,1024000,5.86
274877906944,23.63,1024000,5.96
274877906944,24.02,1024000,6.05
274877906944,24.41,1024000,6.15
274877906944,25.2,1024000,6.35
274877906944,25.59,1024000,6.45
274877906944,25.98,1024000,6.54
274877906944,26.76,1024000,6.74
274877906944,27.15,1024000,6.84
274877906944,27.54,1024000,6.93
274877906944,27.93,1024000,7.03
274877906944,28.32,1024000,7.13
274877906944,29.1,1024000,7.32
274877906944,29.49,1024000,7.42
274877906944,30.27,1024000,7.62
274877906944,30.66,1024000,7.71
274877906944,31.45,1024000,7.91
274877906944,31.84,1024000,8.01
274877906944,32.62,1024000,8.2
274877906944,33.01,1024000,8.3
274877906944,33.79,1024000,8.5
274877906944,34.18,1024000,8.59
274877906944,34.57,1024000,8.69
274877906944,34.96,1024000,8.79
274877906944,35.74,1024000,8.98
274877906944,36.52,1024000,9.18
274877906944,37.3,1024000,9.38
274877906944,37.7,1024000,9.47
274877906944,38.48,1024000,9.67
274877906944,38.87,1024000,9.77
274877906944,39.65,1024000,9.96
274877906944,40.04,1024000,10.06
274877906944,40.43,1024000,10.16
274877906944,41.21,1024000,10.35
274877906944,41.6,1024000,10.45
274877906944,41.99,1024000,10.55
274877906944,42.38,1024000,10.64
274877906944,43.16,1024000,10.84
274877906944,43.55,1024000,10.94
274877906944,43.95,1024000,11.04
274877906944,44.73,1024000,11.23
274877906944,45.51,1024000,11.43
274877906944,45.9,1024000,11.52
274877906944,46.68,1024000,11.72
274877906944,47.46,1024000,11.91
274877906944,47.85,1024000,12.01
274877906944,48.24,1024000,12.11
274877906944,49.02,1024000,12.3
274877906944,49.41,1024000,12.4
274877906944,49.8,1024000,12.5
274877906944,50.59,1024000,12.7
274877906944,50.98,1024000,12.79
274877906944,51.76,1024000,12.99
274877906944,52.15,1024000,13.09
274877906944,52.93,1024000,13.28
274877906944,53.32,1024000,13.38
274877906944,54.1,1024000,13.57
274877906944,54.88,1024000,13.77
274877906944,55.27,1024000,13.87
274877906944,55.66,1024000,13.96
274877906944,56.05,1024000,14.06
274877906944,56.45,1024000,14.16
274877906944,56.84,1024000,14.26
274877906944,57.23,1024000,14.36
274877906944,58.01,1024000,14.55
274877906944,58.4,1024000,14.65
274877906944,58.79,1024000,14.75
274877906944,59.57,1024000,14.94
274877906944,59.96,1024000,15.04
274877906944,60.74,1024000,15.23
274877906944,61.52,1024000,15.43
274877906944,61.91,1024000,15.53
274877906944,62.3,1024000,15.62
274877906944,62.7,1024000,15.72
274877906944,63.09,1024000,15.82
274877906944,63.87,1024000,16.02
274877906944,64.65,1024000,16.21
274877906944,65.04,1024000,16.31
274877906944,65.43,1024000,16.41
274877906944,65.82,1024000,16.5
274877906944,66.21,1024000,16.6
274877906944,66.99,1024000,16.8
274877906944,67.38,1024000,16.89
274877906944,67.77,1024000,16.99
274877906944,68.16,1024000,17.09
274877906944,68.55,1024000,17.19
274877906944,68.95,1024000,17.29
274877906944,69.34,1024000,17.38
274877906944,69.73,1024000,17.48
274877906944,70.12,1024000,17.58
274877906944,70.51,1024000,17.68
274877906944,70.9,1024000,17.77
274877906944,71.29,1024000,17.87
274877906944,72.07,1024000,18.07
274877906944,72.46,1024000,18.16
274877906944,72.85,1024000,18.26
274877906944,73.24,1024000,18.36
274877906944,73.63,1024000,18.46
274877906944,74.41,1024000,18.65
274877906944,74.8,1024000,18.75
274877906944,75.59,1024000,18.95
274877906944,76.37,1024000,19.14
274877906944,76.76,1024000,19.24
274877906944,77.15,1024000,19.34
274877906944,77.54,1024000,19.43
274877906944,77.93,1024000,19.53
274877906944,78.32,1024000,19.63
274877906944,79.1,1024000,19.82
274877906944,79.49,1024000,19.92
274877906944,79.88,1024000,20.02
274877906944,80.27,1024000,20.12
274877906944,80.66,1024000,20.21
274877906944,81.05,1024000,20.31
274877906944,81.84,1024000,20.51
274877906944,82.23,1024000,20.61
274877906944,82.62,1024000,20.7
274877906944,83.01,1024000,20.8
274877906944,83.4,1024000,20.9
274877906944,83.79,1024000,21
274877906944,84.57,1024000,21.19
274877906944,84.96,1024000,21.29
274877906944,85.35,1024000,21.39
335007449088,70.35,1248000,17.63
335007449088,70.67,1248000,17.71
335007449088,71.31,1248000,17.87
335007449088,71.96,1248000,18.03
335007449088,72.6,1248000,18.19
335007449088,72.92,1248000,18.27
335007449088,73.24,1248000,18.35
335007449088,73.88,1248000,18.51
335007449088,74.2,1248000,18.59
335007449088,74.52,1248000,18.67
335007449088,75.16,1248000,18.83
335007449088,75.8,1248000,18.99
335007449088,76.12,1248000,19.07
335007449088,76.76,1248000,19.23
335007449088,77.4,1248000,19.39
335007449088,77.72,1248000,19.47
335007449088,78.37,1248000,19.63
335007449088,78.69,1248000,19.71
335007449088,79.01,1248000,19.79
335007449088,79.65,1248000,19.95
335007449088,79.97,1248000,20.03
335007449088,80.61,1248000,20.19
335007449088,80.93,1248000,20.27
335007449088,81.57,1248000,20.43
335007449088,81.89,1248000,20.51
335007449088,82.53,1248000,20.67
335007449088,82.85,1248000,20.75
335007449088,83.17,1248000,20.83
335007449088,83.49,1248000,20.91
335007449088,83.81,1248000,20.99
335007449088,84.46,1248000,21.15
335007449088,85.1,1248000,21.31
395136991232,72.42,1472000,18.14
395136991232,72.96,1472000,18.27
395136991232,73.23,1472000,18.34
395136991232,73.78,1472000,18.48
395136991232,74.05,1472000,18.55
395136991232,74.32,1472000,18.61
395136991232,74.86,1472000,18.75
395136991232,75.14,1472000,18.82
395136991232,75.41,1472000,18.89
395136991232,75.95,1472000,19.02
395136991232,76.22,1472000,19.09
395136991232,76.49,1472000,19.16
395136991232,76.77,1472000,19.23
395136991232,77.04,1472000,19.29
395136991232,77.58,1472000,19.43
395136991232,77.85,1472000,19.5
395136991232,78.12,1472000,19.57
395136991232,78.4,1472000,19.63
395136991232,78.94,1472000,19.77
395136991232,79.21,1472000,19.84
395136991232,79.48,1472000,19.9
395136991232,79.76,1472000,19.97
395136991232,80.03,1472000,20.04
395136991232,80.3,1472000,20.11
395136991232,80.57,1472000,20.18
395136991232,80.84,1472000,20.24
395136991232,81.11,1472000,20.31
395136991232,81.66,1472000,20.45
395136991232,81.93,1472000,20.52
395136991232,82.2,1472000,20.58
395136991232,82.47,1472000,20.65
395136991232,83.02,1472000,20.79
395136991232,83.29,1472000,20.86
395136991232,83.83,1472000,20.99
395136991232,84.1,1472000,21.06
395136991232,84.38,1472000,21.13
395136991232,84.92,1472000,21.26
395136991232,85.46,1472000,21.4
455266533376,74.41,1696000,18.63
455266533376,74.88,1696000,18.75
455266533376,75.35,1696000,18.87
455266533376,75.83,1696000,18.99
455266533376,76.3,1696000,19.1
455266533376,76.53,1696000,19.16
455266533376,76.77,1696000,19.22
455266533376,77,1696000,19.28
455266533376,77.24,1696000,19.34
455266533376,77.71,1696000,19.46
455266533376,78.18,1696000,19.58
455266533376,78.66,1696000,19.69
455266533376,78.89,1696000,19.75
455266533376,79.13,1696000,19.81
455266533376,79.36,1696000,19.87
455266533376,79.6,1696000,19.93
455266533376,80.07,1696000,20.05
455266533376,80.54,1696000,20.17
455266533376,81.01,1696000,20.28
455266533376,81.25,1696000,20.34
455266533376,81.49,1696000,20.4
455266533376,81.72,1696000,20.46
455266533376,81.96,1696000,20.52
455266533376,82.19,1696000,20.58
455266533376,82.43,1696000,20.64
455266533376,82.67,1696000,20.7
455266533376,82.9,1696000,20.75
455266533376,83.37,1696000,20.87
455266533376,83.61,1696000,20.93
455266533376,83.84,1696000,20.99
455266533376,84.08,1696000,21.05
455266533376,84.32,1696000,21.11
455266533376,84.55,1696000,21.17
455266533376,84.79,1696000,21.23
455266533376,85.02,1696000,21.29
515396075520,75.31,1920000,18.85
515396075520,75.52,1920000,18.91
515396075520,75.73,1920000,18.96
515396075520,75.94,1920000,19.01
515396075520,76.15,1920000,19.06
515396075520,76.35,1920000,19.11
515396075520,76.77,1920000,19.22
515396075520,76.98,1920000,19.27
515396075520,77.19,1920000,19.32
515396075520,77.4,1920000,19.38
515396075520,77.6,1920000,19.43
515396075520,77.81,1920000,19.48
515396075520,78.02,1920000,19.53
515396075520,78.23,1920000,19.58
515396075520,78.44,1920000,19.64
515396075520,78.65,1920000,19.69
515396075520,78.85,1920000,19.74
515396075520,79.27,1920000,19.84
515396075520,79.48,1920000,19.9
515396075520,79.69,1920000,19.95
515396075520,79.9,1920000,20
515396075520,80.31,1920000,20.1
515396075520,80.52,1920000,20.16
515396075520,80.94,1920000,20.26
515396075520,81.35,1920000,20.36
515396075520,81.56,1920000,20.42
515396075520,81.98,1920000,20.52
515396075520,82.19,1920000,20.57
515396075520,82.4,1920000,20.62
515396075520,82.6,1920000,20.68
515396075520,83.02,1920000,20.78
515396075520,83.23,1920000,20.83
515396075520,83.65,1920000,20.94
515396075520,83.85,1920000,20.99
515396075520,84.06,1920000,21.04
515396075520,84.27,1920000,21.09
515396075520,84.48,1920000,21.15
515396075520,84.69,1920000,21.2
515396075520,84.9,1920000,21.25
515396075520,85.1,1920000,21.3
575525617664,76.4,2144000,19.12
575525617664,76.59,2144000,19.17
575525617664,76.96,2144000,19.26
575525617664,77.15,2144000,19.31
575525617664,77.33,2144000,19.36
575525617664,77.52,2144000,19.4
575525617664,77.89,2144000,19.5
575525617664,78.26,2144000,19.59
575525617664,78.45,2144000,19.64
575525617664,78.64,2144000,19.68
575525617664,78.82,2144000,19.73
575525617664,79.01,2144000,19.78
575525617664,79.38,2144000,19.87
575525617664,79.76,2144000,19.96
575525617664,79.94,2144000,20.01
575525617664,80.13,2144000,20.06
575525617664,80.32,2144000,20.1
575525617664,80.69,2144000,20.2
575525617664,81.06,2144000,20.29
575525617664,81.44,2144000,20.38
575525617664,81.62,2144000,20.43
575525617664,81.81,2144000,20.48
575525617664,82,2144000,20.52
575525617664,82.18,2144000,20.57
575525617664,82.37,2144000,20.62
575525617664,82.56,2144000,20.66
575525617664,82.74,2144000,20.71
575525617664,82.93,2144000,20.76
575525617664,83.3,2144000,20.85
575525617664,83.49,2144000,20.9
575525617664,83.86,2144000,20.99
575525617664,84.05,2144000,21.04
575525617664,84.42,2144000,21.13
575525617664,84.61,2144000,21.18
575525617664,84.79,2144000,21.22
575525617664,84.98,2144000,21.27
575525617664,85.17,2144000,21.32
635655159808,77.45,2368000,19.38
635655159808,77.62,2368000,19.43
635655159808,77.79,2368000,19.47
635655159808,77.96,2368000,19.51
635655159808,78.12,2368000,19.55
635655159808,78.29,2368000,19.59
635655159808,78.63,2368000,19.68
635655159808,78.8,2368000,19.72
635655159808,79.14,2368000,19.81
635655159808,79.31,2368000,19.85
635655159808,79.48,2368000,19.89
635655159808,79.65,2368000,19.93
635655159808,79.81,2368000,19.97
635655159808,79.98,2368000,20.02
635655159808,80.15,2368000,20.06
635655159808,80.32,2368000,20.1
635655159808,80.49,2368000,20.14
635655159808,80.66,2368000,20.19
635655159808,80.83,2368000,20.23
635655159808,81,2368000,20.27
635655159808,81.17,2368000,20.31
635655159808,81.33,2368000,20.35
635655159808,81.5,2368000,20.4
635655159808,81.67,2368000,20.44
635655159808,81.84,2368000,20.48
635655159808,82.01,2368000,20.52
635655159808,82.35,2368000,20.61
635655159808,82.52,2368000,20.65
635655159808,82.69,2368000,20.69
635655159808,82.85,2368000,20.73
635655159808,83.19,2368000,20.82
635655159808,83.36,2368000,20.86
635655159808,83.53,2368000,20.9
635655159808,83.7,2368000,20.95
635655159808,83.87,2368000,20.99
635655159808,84.04,2368000,21.03
635655159808,84.21,2368000,21.07
635655159808,84.54,2368000,21.16
635655159808,84.71,2368000,21.2
635655159808,85.05,2368000,21.28
695784701952,78.01,2592000,19.52
695784701952,78.16,2592000,19.56
695784701952,78.47,2592000,19.64
695784701952,78.63,2592000,19.68
695784701952,78.78,2592000,19.71
695784701952,78.94,2592000,19.75
695784701952,79.09,2592000,19.79
695784701952,79.24,2592000,19.83
695784701952,79.55,2592000,19.91
695784701952,79.71,2592000,19.95
695784701952,80.02,2592000,20.02
695784701952,80.32,2592000,20.1
695784701952,80.63,2592000,20.18
695784701952,80.94,2592000,20.25
695784701952,81.25,2592000,20.33
695784701952,81.4,2592000,20.37
695784701952,81.56,2592000,20.41
695784701952,81.71,2592000,20.45
695784701952,81.87,2592000,20.49
695784701952,82.18,2592000,20.56
695784701952,82.33,2592000,20.6
695784701952,82.64,2592000,20.68
695784701952,82.79,2592000,20.72
695784701952,83.1,2592000,20.79
695784701952,83.26,2592000,20.83
695784701952,83.41,2592000,20.87
695784701952,83.72,2592000,20.95
695784701952,84.03,2592000,21.03
695784701952,84.18,2592000,21.06
695784701952,84.34,2592000,21.1
695784701952,84.65,2592000,21.18
695784701952,84.95,2592000,21.26
695784701952,85.11,2592000,21.3
755914244096,78.48,2816000,19.64
755914244096,78.62,2816000,19.67
755914244096,78.76,2816000,19.71
755914244096,79.05,2816000,19.78
755914244096,79.19,2816000,19.82
755914244096,79.33,2816000,19.85
755914244096,79.47,2816000,19.89
755914244096,79.62,2816000,19.92
755914244096,79.76,2816000,19.96
755914244096,79.9,2816000,19.99
755914244096,80.18,2816000,20.06
755914244096,80.33,2816000,20.1
755914244096,80.47,2816000,20.13
755914244096,80.61,2816000,20.17
755914244096,80.75,2816000,20.21
755914244096,80.89,2816000,20.24
755914244096,81.04,2816000,20.28
755914244096,81.18,2816000,20.31
755914244096,81.32,2816000,20.35
755914244096,81.46,2816000,20.38
755914244096,81.75,2816000,20.45
755914244096,81.89,2816000,20.49
755914244096,82.03,2816000,20.53
755914244096,82.17,2816000,20.56
